date,open,high,low,close,adjcp,volume,tic
2017-03-14,32.3571,32.4398,32.2446,32.2811,32.2811,65908856.0,AAPL
2017-03-14,152.452,153.409,151.788,152.198,152.198,3250638.5788554,AMGN
2017-03-14,42.6775,42.6875,42.3775,42.6265,42.6265,42611720.0,AMZN
2017-03-14,72.6786,73.4467,72.5574,73.3504,73.3504,3608646.4095183,AXP
2017-03-14,166.95,168.0,166.16,167.14,167.14,2509624.0,BA
2017-03-14,78.8999,79.5765,78.3839,79.4552,79.4552,6683367.9439897,CAT
2017-03-14,83.42,83.62,82.73,83.51,83.51,2933443.0,CRM
2017-03-14,28.4052,28.574,28.3216,28.5563,28.5563,17418190.636658,CSCO
2017-03-14,84.5846,84.6684,83.5351,83.7204,83.7204,12740790.237641,CVX
2017-03-14,106.98,108.11,106.98,107.56,107.56,7595426.0,DIS
2017-03-14,220.813,221.754,219.587,221.645,221.645,2396422.6054322,GS
2017-03-14,128.703,128.978,127.997,128.596,128.596,3744845.1972985,HD
2017-03-14,111.349,112.748,110.541,111.97,111.97,2221045.9172224,HON
2017-03-14,134.521,134.999,133.789,134.169,134.169,4122577.4363385,IBM
2017-03-14,29.8943,30.037,29.5525,29.996,29.996,33527554.738899,INTC
2017-03-14,109.039,109.823,108.951,109.225,109.225,8933827.9684575,JNJ
2017-03-14,77.4066,77.943,77.1895,77.8261,77.8261,12035913.839158,JPM
2017-03-14,34.9455,35.0453,34.8231,34.9386,34.9386,11825223.742098,KO
2017-03-14,111.356,111.867,111.248,111.493,111.493,2856936.9361502,MCD
2017-03-14,158.618,159.024,157.106,158.104,158.104,2279277.6305625,MMM
2017-03-14,50.7926,51.0933,50.7287,50.8472,50.8472,9966400.804254,MRK
2017-03-14,58.8356,58.8542,58.49,58.7282,58.7282,15662093.253699,MSFT
2017-03-14,53.5826,54.6575,53.4448,53.9703,53.9703,9856383.6358867,NKE
2017-03-14,77.8219,78.1011,77.448,77.6009,77.6009,7840425.4274171,PG
2017-03-14,106.509,107.443,106.489,107.256,107.256,1033150.8608224,TRV
2017-03-14,150.576,151.054,149.562,150.079,150.079,2842103.0,UNH
2017-03-14,85.0921,85.1881,84.4406,84.7324,84.7324,6351411.0,V
2017-03-14,37.9393,38.085,37.7955,37.879,37.879,11071572.206371,VZ
2017-03-14,20.8372,20.9506,20.808,20.808,20.808,33842500.432395,WMT
2017-03-15,32.3826,32.6941,32.288,32.6281,32.6281,110608695.0,AAPL
2017-03-15,152.344,155.659,152.344,154.299,154.299,4967551.5365208,AMGN
2017-03-15,42.7165,42.7225,42.3555,42.6485,42.6485,51243520.0,AMZN
2017-03-15,73.4973,73.5361,72.7074,72.9256,72.9256,4711914.7431482,AXP
2017-03-15,167.37,167.6,166.41,167.12,167.12,3816678.0,BA
2017-03-15,79.8952,81.1244,79.6299,80.7525,80.7525,7438637.3567933,CAT
2017-03-15,83.56,83.77,82.995,83.48,83.48,3073159.0,CRM
2017-03-15,28.5132,28.7488,28.4984,28.6565,28.6565,17876145.737655,CSCO
2017-03-15,84.2803,84.9826,83.8677,84.9152,84.9152,12146694.461094,CVX
2017-03-15,107.66,107.68,106.44,107.12,107.12,5554839.0,DIS
2017-03-15,222.214,223.948,219.724,220.783,220.783,3829283.9149528,GS
2017-03-15,128.782,129.666,128.262,129.282,129.282,4200078.3418744,HD
2017-03-15,112.511,113.576,112.216,113.063,113.063,4043744.8836117,HON
2017-03-15,134.16,134.589,133.418,134.219,134.219,4995307.2398035,IBM
2017-03-15,29.7889,29.9882,29.5682,29.9266,29.9266,32834673.650344,INTC
2017-03-15,109.225,110.882,108.823,110.852,110.852,9725118.3729379,JNJ
2017-03-15,78.0707,78.7074,77.5019,78.0118,78.0118,19517037.958963,JPM
2017-03-15,34.9455,35.1941,34.9386,35.0629,35.0629,27336181.003373,KO
2017-03-15,111.847,111.937,111.219,111.563,111.563,4045038.8129332,MCD
2017-03-15,157.978,159.383,157.601,158.83,158.83,2464001.4707787,MMM
2017-03-15,51.0064,51.4599,50.8636,51.2451,51.2451,11394804.690951,MRK
2017-03-15,58.8542,59.1921,58.5806,59.0378,59.0378,27236972.744861,MSFT
2017-03-15,54.2996,54.6397,53.4715,54.3263,54.3263,10684857.78894,NKE
2017-03-15,77.6009,78.2619,77.3691,77.9432,77.9432,9211650.4511665,PG
2017-03-15,107.59,107.72,106.971,107.58,107.58,1278075.7220571,TRV
2017-03-15,150.309,152.663,150.269,152.478,152.478,3163008.0,UNH
2017-03-15,84.9231,85.2541,84.6016,85.0824,85.0824,6711431.0,V
2017-03-15,37.8023,38.5628,37.8023,38.4783,38.4783,16497770.76213,VZ
2017-03-15,20.7435,20.8021,20.6025,20.7676,20.7676,29954990.051442,WMT
