date,open,high,low,close,adjcp,volume,tic,sma_5,sma_10,sma_20,sma_60,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr_14,roc_10,mfi_14,daily_return
2018-01-02,39.9866,40.4883,39.775,40.4794,40.4794,108596378.0,AAPL,40.124300000000005,40.631229999999995,40.407705,39.44316166666667,52.02806683119397,0.09978237139490886,0.21887693470395475,-0.11909456330904589,41.45786133022045,40.407705,39.35754866977955,0.5670322571388534,-0.9910822167759958,51.16086521499916,0.017914351095128955
2018-01-03,40.5435,41.0145,40.4064,40.4725,40.4725,125393932.0,AAPL,40.20252000000001,40.532579999999996,40.436144999999996,39.511655,51.94444698459899,0.09636976248986429,0.19437550026113665,-0.09800573777127236,41.46065876462354,40.436144999999996,39.411631235376454,0.5699656673432211,-2.3794592247763036,52.56997864291856,-0.00017045707199225824
2018-01-04,40.5454,40.7661,40.4361,40.6639,40.6639,95104622.0,AAPL,40.317660000000004,40.49791,40.47596,39.58115166666666,54.145986851218474,0.10786621121109619,0.17707364245112855,-0.06920743124003237,41.4704514788984,40.47596,39.481468521101604,0.5528252625329909,-0.8453911915455969,46.0899167444121,0.004729137068379741
2018-01-05,40.7582,41.2136,40.6699,41.122,41.122,100413538.0,AAPL,40.50096,40.512989999999995,40.54588499999999,39.65803833333333,58.98870805456773,0.15218774555153658,0.17209646307121015,-0.019908717519673574,41.515260884321876,40.54588499999999,39.57650911567811,0.5526020294949202,0.36806342015853755,52.33887359371779,0.011265520523117578
2018-01-08,40.9712,41.2677,40.8748,40.9811,40.9811,87365935.0,AAPL,40.74378,40.498599999999996,40.605504999999994,39.73016166666666,56.99489933136722,0.17393837507123777,0.17246484547121568,0.0014735296000220888,41.526747650936386,40.605504999999994,39.6842623490636,0.5411947416738543,-0.34990881458967227,49.568646884505675,-0.0034263897670346877
2018-01-09,41.0145,41.1379,40.7504,40.9654,40.9654,91633457.0,AAPL,40.84098,40.482639999999996,40.66370499999999,39.804091666666665,56.764667140903256,0.1877448412183398,0.1755208446206405,0.012223996597699294,41.51911541255358,40.66370499999999,39.808294587446404,0.5302165458400078,-0.3880851063829738,41.68374528886375,-0.000383103430605658
2018-01-10,40.6922,40.9585,40.6569,40.9556,40.9556,101870955.0,AAPL,40.9376,40.57006,40.68268499999999,39.87409666666667,56.61094318504796,0.1956405643681407,0.17954478857014053,0.016095775798000173,41.54627524838402,40.68268499999999,39.819094751615964,0.5143796497085787,2.18106153976656,42.14668336465023,-0.00023922627388006656
2018-01-11,41.0245,41.2404,41.0027,41.1909,41.1909,79380268.0,AAPL,41.043000000000006,40.68033,40.72501,39.936704999999996,59.45037126806538,0.21836752051834196,0.1873093349597808,0.031058185558561158,41.601018928951305,40.72501,39.84900107104869,0.4979811033008234,2.7506847401479684,48.685997243373194,0.005745246071355403
2018-01-12,41.4028,41.675,41.2776,41.6089,41.6089,107802661.0,AAPL,41.14038000000001,40.82067,40.78133999999999,40.00391833333333,63.962157223074435,0.2670297508865289,0.20325341814513043,0.06377633274139849,41.729585772784915,40.78133999999999,39.83309422721507,0.496989595922193,3.49056721095371,49.44199125868969,0.010147872466977015
2018-01-16,41.8029,42.156,41.3929,41.4048,41.4048,125611428.0,AAPL,41.225120000000004,40.98445,40.82809999999999,40.07058833333333,60.42672843607579,0.2858308743842599,0.21976890939295632,0.0660619649913036,41.802126777868516,40.82809999999999,39.85407322213147,0.5159974819277507,4.118490205446723,56.385750363347874,-0.004905200570070267
2018-01-17,41.3949,42.1242,41.1399,42.0877,42.0877,145830942.0,AAPL,41.449580000000005,41.14528,40.888255,40.16325666666667,66.99937081548694,0.35178012072141485,0.24617115165864803,0.10560896906276682,42.00670645174099,40.888255,39.76980354825901,0.5494476617900547,3.973132012826275,66.31145228270886,0.016493256820465207
2018-01-18,42.152,42.3232,41.8887,42.1262,42.1262,132304308.0,AAPL,41.6837,41.31065,40.921615,40.25568,67.32882205108147,0.4025120929716479,0.27743933992124803,0.1250727530503999,42.14138288164863,40.921615,39.701847118351374,0.5412371145193365,4.085984310334179,73.38940917698838,0.0009147565678333525
2018-01-19,41.9736,42.2001,41.6847,41.939,41.939,133960634.0,AAPL,41.83332,41.43816,40.968035,40.34523166666666,63.98402131380596,0.42273899894579614,0.30649927172615765,0.11623972721963849,42.265973827950795,40.968035,39.670096172049206,0.5393916063393839,3.135705134037803,65.72843834813547,-0.004443790325260655
2018-01-22,41.6602,41.7753,41.5005,41.5933,41.5933,115165662.0,AAPL,41.8302,41.485290000000006,40.999140000000004,40.425421666666665,58.23093106805304,0.4061915435244501,0.3264377260858161,0.07975381743863397,42.32539954383064,40.999140000000004,39.672880456169366,0.5321850630294277,1.146101843295555,65.32672036592832,-0.008242924247120809
2018-01-23,41.6602,42.1685,41.5496,41.602,41.602,138475553.0,AAPL,41.86964,41.54738,41.02299000000001,40.508449999999996,58.33246985481209,0.38929206655873116,0.33900859418039914,0.05028347237833203,42.37436299647497,41.02299000000001,39.67161700352504,0.5383789870987545,1.5150886628226168,66.07617540287433,0.00020916830354877902
2018-01-24,41.6472,41.6602,40.7021,40.9387,40.9387,218639177.0,AAPL,41.63983999999999,41.544709999999995,41.013675000000006,40.576451666666664,48.626748214236,0.31870253826298267,0.33494738299691584,-0.016244844733933173,42.36467524111862,41.013675000000006,39.662674758881394,0.5683590594488436,-0.06517695421015546,55.01440990198528,-0.015943945002644067
2018-01-25,41.0047,41.1101,40.0715,40.2134,40.2134,176381311.0,AAPL,41.257279999999994,41.47049,41.020275000000005,40.61024,40.660059629171435,0.20190672505961516,0.30833925140945573,-0.10643252634984057,42.354174580741436,41.020275000000005,39.686375419258574,0.6019476980596407,-1.8122063893582285,52.5327079760412,-0.017716732578220595
2018-01-26,40.4164,40.4164,39.961,40.3021,40.3021,166351476.0,AAPL,40.929899999999996,41.381609999999995,41.03097,40.631328333333336,41.913400469924746,0.11517488593948855,0.2697063783154623,-0.15453149237597374,42.337963827224456,41.03097,39.72397617277555,0.5914800053410952,-2.1577581456098227,45.25450651348077,0.0022057324175523974
2018-01-29,39.9866,39.9866,39.2595,39.4702,39.4702,215192409.0,AAPL,40.50528,41.167739999999995,40.994205,40.62942,34.54407354552296,-0.020452337142543797,0.21167463522386107,-0.23212697236640487,42.42729489875147,40.994205,39.56111510124853,0.6237028621024455,-5.1400061044632235,37.9910475873021,-0.020641604283647808
2018-01-30,38.8996,39.3314,38.7026,39.2369,39.2369,194491476.0,AAPL,40.032259999999994,40.95094999999999,40.967699999999994,40.63215,32.80223971059228,-0.1450907331510578,0.1403215615488773,-0.2854122946999351,42.50632092407658,40.967699999999994,39.429079075923404,0.6339812290951281,-5.235866372980913,36.24826316559366,-0.0059107883922554505
2018-01-31,39.211,39.5876,39.1205,39.3463,39.3463,137338913.0,AAPL,39.71378,40.67680999999999,40.911044999999994,40.631843333333336,34.470850212364354,-0.23236137693948677,0.06578497385120446,-0.29814635079069124,42.5940825533261,40.911044999999994,39.228007446673885,0.622061141302619,-6.513541961190561,42.064802792544974,0.0027881917276848522
2018-02-01,39.2849,39.628,39.1844,39.425,39.425,195426954.0,AAPL,39.556099999999994,40.40668999999999,40.85867,40.61578166666667,35.70765605313365,-0.2918097573784024,-0.005733972394716916,-0.2860757849836855,42.65445518993941,40.85867,39.06288481006058,0.6093139169238607,-6.412161552667939,44.93291647132291,0.0020001880735927013
2018-02-02,39.0099,39.1943,37.6225,37.716,37.716,365890612.0,AAPL,39.03887999999999,39.98438999999999,40.71127499999999,40.56433500000001,24.773131292232247,-0.47139114082907696,-0.09886540608158893,-0.372525734747488,42.97083937826128,40.71127499999999,38.451710621738705,0.6945414942864419,-10.069386489902,36.112349092051005,-0.04334812935954335
2018-02-05,37.3829,38.5045,36.6557,36.7701,36.7701,307433256.0,AAPL,38.49885999999999,39.50206999999999,40.49368,40.495006666666676,20.94932078280676,-0.6821732373692981,-0.2155269723391308,-0.4666462650301674,43.32017498750762,40.49368,37.667185012492375,0.7769885304088386,-11.596098410080469,29.007111089748488,-0.025079541839007402
2018-02-06,36.3857,38.469,36.1876,38.3114,38.3114,290408363.0,AAPL,38.31375999999999,39.17300999999999,40.360195,40.44573500000001,37.79740722674878,-0.7165891450589967,-0.315739406883104,-0.40084973817589276,43.33050718593389,40.360195,37.389882814066105,0.8844464925224929,-7.909715879044277,32.12703497340446,0.04191720990696246
2018-02-07,38.3222,38.3962,37.3752,37.4804,37.4804,219083556.0,AAPL,37.94058,38.82718,40.185945,40.38400833333334,33.635082130617,-0.8016775155274658,-0.41292702861197633,-0.38875048691548947,43.39323224343583,40.185945,36.97865775656416,0.894200314485172,-8.447508103579239,33.74977575995846,-0.02169067170607175
