date,open,high,low,close,adjcp,volume,tic,sma_5,sma_10,sma_20,sma_60,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr_14,roc_10,mfi_14,daily_return
2019-01-02,36.9473,37.8876,36.7848,37.6668,37.6668,155289425.0,AAPL,37.457120000000046,37.365050000000025,39.10505500000001,45.47663166666671,38.111962696369396,-1.973089768474651,-2.1718608209629697,0.19877105248831883,43.425642347329266,39.10505500000001,34.78446765267075,1.407958626751959,-3.672124942778876,44.37305784942716,0.0010976598317631314
2019-01-03,34.3439,34.7546,33.8697,33.9151,33.9151,382827194.0,AAPL,36.74266000000004,36.79526000000003,38.596640000000015,45.153240000000054,27.90158379499023,-2.151935403416168,-2.1678757374536093,0.015940334037441328,42.84680171099393,38.596640000000015,34.3464782890061,1.578611581983962,-14.383914371544693,36.162946773392875,-0.09960230229273526
2019-01-04,34.4737,35.4327,34.3001,35.3619,35.3619,245710666.0,AAPL,36.36642000000004,36.49411000000002,38.25728500000001,44.85610000000005,35.120217568658,-2.1521189019781417,-2.164724370358516,0.01260546838037424,42.40120627882522,38.25728500000001,34.1133637211748,1.57425361184225,-7.847884211458977,37.914179795459134,0.04265946436837864
2019-01-07,35.4662,35.4978,34.7999,35.2809,35.2809,229656271.0,AAPL,35.97004000000004,36.28174000000003,37.93783000000001,44.54537333333338,34.909483906234314,-2.1341986355867704,-2.158619223404167,0.024420587817396644,41.963538183214524,37.93783000000001,33.9121218167855,1.5116569252820893,-5.677643926148123,44.44459870820085,-0.0022906009009695527
2019-01-08,35.6751,36.2132,35.4249,35.9531,35.9531,171998998.0,AAPL,35.63556000000004,36.28203000000003,37.72605500000002,44.287470000000056,38.22236731632569,-2.042214396840407,-2.135338258091415,0.09312386125100769,41.70117377682907,37.72605500000002,33.75093622317096,1.47027428776194,0.008066714510612805,50.2451793669626,0.019052801940993458
2019-01-09,36.0821,36.8586,35.691,36.5659,36.5659,189078304.0,AAPL,35.41538000000004,36.43625000000002,37.53171000000001,44.04739666666672,41.16237524149726,-1.89798954429736,-2.087868515332604,0.18987897103524398,41.33074325065736,37.53171000000001,33.73267674934266,1.4486546957789443,4.403304048401524,50.78391549075315,0.01704442732337408
2019-01-10,36.3758,36.7208,35.9807,36.6833,36.6833,150010777.0,AAPL,35.96902000000004,36.35584000000002,37.35471000000001,43.77892833333339,41.73446347120596,-1.7539981123129422,-2.0210944347286715,0.2670963224157292,40.960589393379806,37.35471000000001,33.74883060662022,1.3980436460804484,-2.144987382427155,56.703725964332975,0.003210641608712095
2019-01-11,36.4675,36.6587,36.1364,36.3257,36.3257,113295175.0,AAPL,36.16178000000004,36.26410000000002,37.15427000000001,43.52327500000005,40.444488384047325,-1.6497222255751538,-1.946819992897968,0.2970977673228141,40.51248441429824,37.15427000000001,33.79605558570178,1.3372476713604164,-2.4632750764571165,59.92454829199794,-0.009748305087056153
2019-01-14,35.9787,36.0773,35.5914,35.7816,35.7816,136001580.0,AAPL,36.261920000000046,36.11598000000002,36.904545000000006,43.23961666666671,38.49484592970288,-1.5926283288367102,-1.8759816600857164,0.2833533312490062,39.86789915127891,36.904545000000006,33.9411908487211,1.2941799805489578,-3.975009929473905,65.89677906212714,-0.014978376190961207
2019-01-15,35.8454,36.5838,35.7944,36.5138,36.5138,120368292.0,AAPL,36.37406000000004,36.00481000000003,36.756725,42.971873333333384,42.51104925541757,-1.4713379159637228,-1.7950529112613176,0.32371499529759484,39.47850457070404,36.756725,34.034945429295966,1.2590385533668893,-2.9546451209950697,71.18858808055086,0.020463031278646238
2019-01-16,36.5168,37.1809,36.4971,36.9592,36.9592,128163769.0,AAPL,36.45272000000004,35.93405000000003,36.649550000000005,42.73207000000004,44.86936706492706,-1.3240119467217681,-1.7008447183534077,0.37683277163163953,39.15347044482285,36.649550000000005,34.14562955517716,1.2179500852692542,-1.8785774209648776,69.85660467531942,0.012198127831121397
2019-01-17,36.7779,37.6058,36.5552,37.176,37.176,125025486.0,AAPL,36.55126000000005,36.26014000000002,36.52770000000001,42.48285166666671,46.02991948879184,-1.176202575415715,-1.5959162897658692,0.41971371435015414,38.65119962185082,36.52770000000001,34.4042003781492,1.2059965077500219,9.614891302104379,68.65137254739547,0.005865927833935691
2019-01-18,37.5663,37.658,37.2026,37.4026,37.4026,141501465.0,AAPL,36.76664000000005,36.46421000000002,36.479160000000014,42.232138333333374,47.27914133500143,-1.0289171411968354,-1.4825164600520624,0.453599318855227,38.472045952983436,36.479160000000014,34.48627404701659,1.1542824714821631,5.770900319270189,68.1791682044958,0.006095330320636805
2019-01-22,37.3053,37.3801,36.4055,36.5639,36.5639,127426990.0,AAPL,36.92310000000005,36.592510000000026,36.437125000000016,41.95923333333337,43.28557320030915,-0.9687018620658421,-1.3797535404548182,0.41105167838897616,38.38511755427199,36.437125000000016,34.48913244572804,1.1430551520905798,3.636528546607365,62.47285832923451,-0.022423574831696325
2019-01-23,36.7653,37.0076,36.1836,36.7088,36.7088,96975123.0,AAPL,36.96210000000005,36.668080000000025,36.47505500000001,41.71896500000004,44.16309771983561,-0.8989263372530516,-1.2835880998144649,0.38466176256141327,38.41316297477821,36.47505500000001,34.536947025221814,1.120265498369824,2.101904981767899,64.14454272473081,0.003962925180300836
2019-01-24,36.7553,36.8471,36.1935,36.4222,36.4222,106663924.0,AAPL,36.85470000000005,36.653710000000025,36.54498000000002,41.45529500000004,42.75401935549259,-0.8568774065620914,-1.1982459611639902,0.34136855460189874,38.365962416828374,36.54498000000002,34.72399758317166,1.086932248486265,-0.39298909639856605,71.96947500143547,-0.007807392232925037
2019-01-25,37.0902,37.716,36.8073,37.6304,37.6304,140649844.0,AAPL,36.94558000000005,36.748420000000024,36.55213000000002,41.22555666666671,49.99702452435053,-0.717787476173875,-1.1021542641659672,0.38436678799209223,38.38891215812244,36.55213000000002,34.7153478418776,1.1017085164515321,2.581828788576823,70.66565607214368,0.03317207637100461
2019-01-28,37.1613,37.2874,36.6487,37.2795,37.2795,109810437.0,AAPL,36.92096000000005,36.84380000000002,36.553950000000015,41.00603833333337,48.09379121610547,-0.6286259925230056,-1.007448609837375,0.3788226173143694,38.3935371716227,36.553950000000015,34.71436282837733,1.0931364795621372,2.6256892503103924,62.94846457906165,-0.00932490752157833
2019-01-29,37.2677,37.716,36.7553,36.8962,36.8962,174354875.0,AAPL,36.98742000000005,36.955260000000024,36.535620000000016,40.775973333333376,46.03243996793957,-0.5821829384657917,-0.9223954755630583,0.3402125370972666,38.35377025627618,36.535620000000016,34.71746974372385,1.0836767310219848,3.115008831354671,63.11335244045496,-0.010281790260062484
2019-01-30,38.9411,39.6319,38.2228,39.4133,39.4133,256203295.0,AAPL,37.52832000000005,37.24521000000002,36.62501000000002,40.56581666666671,58.58576922346014,-0.3383670649056896,-0.8055897934315845,0.46722272852589497,38.791193006949385,36.62501000000002,34.45882699305065,1.201678393091843,7.940833328768848,64.73342965444388,0.068221117621869
2019-01-31,39.623,40.31,39.2496,39.7009,39.7009,170801343.0,AAPL,38.184060000000045,37.51938000000002,36.72671500000003,40.347183333333376,59.73814214130919,-0.12054474727420939,-0.6685807842001095,0.5480360369259001,39.24189447055348,36.72671500000003,34.21153552944657,1.1915870792995686,7.418180047187151,65.37337817936387,0.007297029175430625
2019-02-01,39.8249,40.305,39.5798,39.7176,39.7176,136961463.0,AAPL,38.601500000000044,37.77354000000002,37.016840000000016,40.18715333333338,59.80807712874097,0.05281968673649118,-0.5243006900127893,0.5771203767492805,39.50631394876844,37.016840000000016,34.527366051231596,1.1582737164924566,6.836668818592617,71.56058934497139,0.000420645375797557
