date,open,high,low,close,adjcp,volume,tic,sma_5,sma_10,sma_20,sma_60,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr_14,roc_10,mfi_14,daily_return
2016-01-04,23.2143,23.8431,23.0794,23.8381,23.8381,277711473.0,AAPL,22.7229,22.50429,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-8.26324245640382,30.719223065307723,-0.02520754590340668
2016-01-05,23.9239,23.9487,23.1702,23.2372,23.2372,233044660.0,AAPL,22.7229,22.50429,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-8.26324245640382,30.719223065307723,-0.02520754590340668
2016-01-06,22.7512,23.1612,22.5938,22.7829,22.7829,297237723.0,AAPL,22.7229,22.50429,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-8.26324245640382,30.719223065307723,-0.019550548258826406
2016-01-07,22.3256,22.6528,21.8171,21.821,21.821,338668741.0,AAPL,22.7229,22.50429,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-8.26324245640382,30.719223065307723,-0.04222026168749371
2016-01-08,22.2969,22.4231,21.8909,21.9353,21.9353,307513251.0,AAPL,22.7229,22.50429,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-8.26324245640382,30.719223065307723,0.005238073415517075
2016-01-11,22.3905,22.4113,22.0199,22.292,22.292,219852346.0,AAPL,22.41368,22.50429,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-8.26324245640382,30.719223065307723,0.016261459838707415
2016-01-12,22.7492,22.7809,22.3631,22.6142,22.6142,207618625.0,AAPL,22.28908,22.50429,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-8.26324245640382,30.719223065307723,0.014453615646868867
2016-01-13,22.696,22.8913,22.0123,22.0318,22.0318,270787497.0,AAPL,22.13886,22.50429,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-8.26324245640382,30.719223065307723,-0.025753729957283422
2016-01-14,22.1619,22.7336,21.6603,22.5168,22.5168,272551245.0,AAPL,22.27802,22.50429,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-8.26324245640382,30.719223065307723,0.02201363483691754
2016-01-15,21.7659,22.1049,21.5745,21.9736,21.9736,346171619.0,AAPL,22.285680000000003,22.50429,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-8.26324245640382,30.719223065307723,-0.0241242094791444
2016-01-19,22.2635,22.3196,21.6071,21.8683,21.8683,234652209.0,AAPL,22.200940000000003,22.30731,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-8.26324245640382,30.719223065307723,-0.004792114173371664
2016-01-20,21.5153,22.2141,21.1369,21.8978,21.8978,307806068.0,AAPL,22.057660000000006,22.17337,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-5.764033532439372,30.719223065307723,0.0013489846032841424
2016-01-21,21.9579,22.1442,21.4791,21.7883,21.7883,205724708.0,AAPL,22.008960000000002,22.073909999999998,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,-4.365554867905319,30.719223065307723,-0.005000502333567747
2016-01-22,22.3147,22.9535,22.2556,22.9445,22.9445,284208360.0,AAPL,22.094500000000004,22.186259999999997,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,5.14870995829706,30.719223065307723,0.053065177182249235
2016-01-25,22.9673,22.9693,22.4468,22.498,22.498,219379870.0,AAPL,22.19938,22.242529999999995,22.245980000000003,22.58854,39.30981668501411,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7851285714285713,2.565271503011135,30.719223065307723,-0.019460001307502917
2016-01-26,22.6073,22.8223,22.1877,22.6211,22.6211,267868937.0,AAPL,22.34994,22.275439999999996,22.245980000000003,22.58854,40.56685747799738,-0.13869092954517015,-0.26451959985835,0.12582867031317985,23.508387618164363,22.245980000000003,20.983572381835643,0.7743765306122448,1.4763143728691697,30.50985385732878,0.0054715974753309915
